2.989853 1.558111 -2.596248 3.052043 1.570872 2.362515
2.998932 1.558867 -2.600660 3.057403 1.570872 2.362136
3.007068 1.559545 -2.604614 3.062205 1.570872 2.361797
3.014430 1.560158 -2.608192 3.066551 1.570872 2.361490
3.022142 1.560800 -2.611940 3.071104 1.570873 2.361169
3.029610 1.561422 -2.615569 3.075512 1.570873 2.360858
3.037829 1.562107 -2.619563 3.080364 1.570873 2.360515
3.043825 1.562606 -2.622477 3.083903 1.570873 2.360266
3.050569 1.563168 -2.625755 3.087884 1.570873 2.359985
3.057073 1.563709 -2.628915 3.091724 1.570874 2.359714
3.064144 1.564298 -2.632352 3.095898 1.570874 2.359419
3.069358 1.564732 -2.634886 3.098976 1.570874 2.359202
3.075138 1.565214 -2.637695 3.102388 1.570874 2.358961
3.080678 1.565675 -2.640387 3.105658 1.570874 2.358730
3.086327 1.566146 -2.643132 3.108993 1.570875 2.358495
3.091360 1.566565 -2.645578 3.111964 1.570875 2.358285
3.095847 1.566939 -2.647759 3.114613 1.570875 2.358098
3.100421 1.567320 -2.649982 3.117313 1.570875 2.357907
3.105291 1.567725 -2.652348 3.120188 1.570875 2.357704
3.109120 1.568044 -2.654209 3.122448 1.570875 2.357545
3.112701 1.568342 -2.655950 3.124562 1.570875 2.357396
3.116308 1.568643 -2.657702 3.126691 1.570875 2.357245
3.119674 1.568923 -2.659339 3.128679 1.570876 2.357105
3.123235 1.569220 -2.661069 3.130781 1.570876 2.356957
3.125684 1.569423 -2.662259 3.132226 1.570876 2.356855
3.128331 1.569644 -2.663545 3.133789 1.570876 2.356744
3.130734 1.569844 -2.664714 3.135208 1.570876 2.356644
3.133173 1.570047 -2.665899 3.136647 1.570876 2.356543
3.134812 1.570184 -2.666695 3.137615 1.570876 2.356474
3.136490 1.570323 -2.667511 3.138605 1.570876 2.356404
3.137927 1.570443 -2.668209 3.139454 1.570876 2.356345
3.139206 1.570550 -2.668830 3.140208 1.570876 2.356291
3.140134 1.570627 -2.669282 3.140757 1.570876 2.356253
3.140792 1.570682 -2.669602 3.141145 1.570876 2.356225
3.141265 1.570721 -2.669831 3.141424 1.570876 2.356205
3.141504 1.570741 -2.669947 3.141565 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
3.141521 1.570742 -2.669956 3.141575 1.570876 2.356195
